manufacturercode,manufacturername,classoftradecode,classoftrade,sectorcode,sectorname,mediacode,medianame,categorycode,categoryname,segmentcode,segmentname,facevaluerangecode,facevaluerangedescription,facevalueperunitrangecode,facevalueperunitrangedescription,totalredemptionvalue,recordcount,percent,yyyyqqretailereow
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1299,Military,2,Baking Mixes/Ingredients/Supplies,1,Food,1,<.40,1,<.40,6.90,5,0.00000026,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,4,"Charcoal, Logs & Accessories",1,Food,2,.40 - .75,2,.40 - .75,42918.50,71989,0.00380522,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,3,Bread & Baked Goods - Shelf Stable,1,Food,4,1.00 +,2,.40 - .75,610.50,317,0.00001676,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,22,Trash Bags,1,Food,2,.40 - .75,2,.40 - .75,0.65,1,0.00000005,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,98,UNKNOWN,1,Food,3,.76 - 1.00,1,<.40,29.00,28,0.00000148,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,7,Ice Cream & Frozen Yogurt,1,Food,3,.76 - 1.00,2,.40 - .75,8939.00,3219,0.00017015,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,9,"Crackers, Cookies & Snack Bars",1,Food,2,.40 - .75,1,<.40,98.00,160,0.00000846,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,510,Handout Electronic Checkout,4,Breakfast Foods - Shelf Stable,1,Food,3,.76 - 1.00,3,.76 - 1.00,348.00,341,0.00001802,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,510,Handout Electronic Checkout,13,Light Bulbs & Batteries,1,Food,3,.76 - 1.00,2,.40 - .75,1.00,1,0.00000005,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1299,Military,4,Fruit,1,Food,3,.76 - 1.00,2,.40 - .75,18.00,7,0.00000037,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1360,Print At Home,4,"Charcoal, Logs & Accessories",1,Food,4,1.00 +,4,1.00 +,914.00,164,0.00000867,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1360,Print At Home,9,Meat/Poultry/Seafood,1,Food,2,.40 - .75,1,<.40,1567.50,2907,0.00015366,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1360,Print At Home,9,Vegetables,1,Food,2,.40 - .75,1,<.40,1567.50,2907,0.00015366,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1360,Print At Home,11,Skin Creams & Lotions/Facial Cleansers,1,Food,3,.76 - 1.00,1,<.40,6176.00,5988,0.00031652,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,2,Breakfast Foods,1,Food,2,.40 - .75,1,<.40,2.50,5,0.00000026,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,98,UNKNOWN,1,Food,3,.76 - 1.00,3,.76 - 1.00,1109.00,865,0.00004572,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,202,FSI,7,Foil/Plastic Wrap & Bags/Plastic Containers,1,Food,2,.40 - .75,1,<.40,2688.50,2171,0.00011476,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,202,FSI,11,Heat & Eat - Canned or Packaged,1,Food,2,.40 - .75,1,<.40,5432.00,3366,0.00017792,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,202,FSI,11,Sour Cream & Whipped Cream - Canned,1,Food,2,.40 - .75,1,<.40,5432.00,3366,0.00017792,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,202,FSI,13,Meal & Side Dish Mixes & Kits,1,Food,3,.76 - 1.00,1,<.40,492.00,277,0.00001464,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,510,Handout Electronic Checkout,4,"Charcoal, Logs & Accessories",1,Food,2,.40 - .75,2,.40 - .75,9.50,13,0.00000069,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,510,Handout Electronic Checkout,4,Fruit,1,Food,4,1.00 +,2,.40 - .75,47.50,31,0.00000164,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1299,Military,10,Household Maintenance Products,1,Food,2,.40 - .75,1,<.40,1.20,1,0.00000005,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1299,Military,98,Cross-Category,1,Food,2,.40 - .75,1,<.40,219025.00,38550,0.00203769,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1360,Print At Home,3,Deodorant,1,Food,2,.40 - .75,2,.40 - .75,1407.00,1850,0.00009779,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1360,Print At Home,8,Meat/Poultry/Seafood,1,Food,2,.40 - .75,2,.40 - .75,2248.00,4416,0.00023342,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,2,Automotive,1,Food,4,1.00 +,4,1.00 +,50.75,18,0.00000095,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,2,Cosmetics,1,Food,2,.40 - .75,2,.40 - .75,28.90,20,0.00000106,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,9,"Crackers, Cookies & Snack Bars",1,Food,1,<.40,1,<.40,0.33,1,0.00000005,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,11,Skin Creams & Lotions/Facial Cleansers,1,Food,4,1.00 +,4,1.00 +,62.27,19,0.00000100,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,13,Meal & Side Dish Mixes & Kits,1,Food,2,.40 - .75,2,.40 - .75,0.75,1,0.00000005,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,98,Cross-Category,1,Food,4,1.00 +,4,1.00 +,680.10,250,0.00001321,201601
705,GENERAL MILLS INC.,4,CONVENIENCE STORE,2,Dry Grocery,202,FSI,4,Breakfast Foods - Shelf Stable,1,Food,3,.76 - 1.00,3,.76 - 1.00,3.00,2,0.00000011,201601
705,GENERAL MILLS INC.,4,CONVENIENCE STORE,2,Dry Grocery,1360,Print At Home,4,Dough Products,1,Food,3,.76 - 1.00,2,.40 - .75,1.00,1,0.00000005,201601
705,GENERAL MILLS INC.,5,MISCELLANEOUS CLASS,2,Dry Grocery,1360,Print At Home,4,Breakfast Foods - Shelf Stable,1,Food,2,.40 - .75,2,.40 - .75,4.00,6,0.00000032,201601
705,GENERAL MILLS INC.,5,MISCELLANEOUS CLASS,2,Dry Grocery,9999,Unknown,4,Fragrances & Gift Sets,1,Food,3,.76 - 1.00,3,.76 - 1.00,79.00,25,0.00000132,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,202,FSI,4,Fruit,1,Food,3,.76 - 1.00,1,<.40,188.00,148,0.00000782,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,1360,Print At Home,7,Ice Cream & Frozen Yogurt,1,Food,3,.76 - 1.00,2,.40 - .75,2.00,2,0.00000011,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,9999,Unknown,4,Dough Products,1,Food,3,.76 - 1.00,3,.76 - 1.00,8.00,5,0.00000026,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,9999,Unknown,11,Heat & Eat - Canned or Packaged,1,Food,3,.76 - 1.00,1,<.40,26.00,18,0.00000095,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,4,Fruit,1,Food,3,.76 - 1.00,3,.76 - 1.00,75791.00,40568,0.00214436,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,7,Ice Cream & Frozen Yogurt,1,Food,2,.40 - .75,1,<.40,15333.00,19699,0.00104126,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,510,Handout Electronic Checkout,13,Light Bulbs & Batteries,1,Food,2,.40 - .75,1,<.40,328.50,435,0.00002299,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,510,Handout Electronic Checkout,13,Yogurt,1,Food,4,1.00 +,2,.40 - .75,1.25,1,0.00000005,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1299,Military,9,"Crackers, Cookies & Snack Bars",1,Food,3,.76 - 1.00,2,.40 - .75,6.00,5,0.00000026,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,2,Automotive,1,Food,2,.40 - .75,2,.40 - .75,13496.75,25348,0.00133985,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,4,Prescription Medications & Devices,1,Food,3,.76 - 1.00,3,.76 - 1.00,23409.00,22807,0.00120554,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,7,Chips/Pretzels/Popcorn,1,Food,3,.76 - 1.00,3,.76 - 1.00,48.00,48,0.00000254,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,11,Skin Creams & Lotions/Facial Cleansers,1,Food,2,.40 - .75,2,.40 - .75,3470.75,4885,0.00025821,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,3,Books & Magazines,1,Food,3,.76 - 1.00,3,.76 - 1.00,35.98,18,0.00000095,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,4,Fruit,1,Food,4,1.00 +,4,1.00 +,103505.44,20933,0.00110648,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,98,UNKNOWN,1,Food,4,1.00 +,4,1.00 +,6011.98,1130,0.00005973,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,202,FSI,4,"Charcoal, Logs & Accessories",1,Food,2,.40 - .75,2,.40 - .75,1393.50,1758,0.00009292,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,510,Handout Electronic Checkout,4,Fragrances & Gift Sets,1,Food,3,.76 - 1.00,2,.40 - .75,30.00,30,0.00000159,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,1360,Print At Home,10,Ready to Eat Fruits & Salads,1,Food,2,.40 - .75,1,<.40,669.00,1329,0.00007025,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,7,Ice Cream & Frozen Yogurt,1,Food,3,.76 - 1.00,2,.40 - .75,84.00,36,0.00000190,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,9,"Crackers, Cookies & Snack Bars",1,Food,2,.40 - .75,1,<.40,2.25,3,0.00000016,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,510,Handout Electronic Checkout,10,Fruit - Dried & Canned,1,Food,4,1.00 +,3,.76 - 1.00,3.20,2,0.00000011,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1299,Military,4,Prescription Medications & Devices,1,Food,2,.40 - .75,2,.40 - .75,30.50,16,0.00000085,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,2,Cosmetics,1,Food,3,.76 - 1.00,2,.40 - .75,23029.00,22148,0.00117071,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,3,Medical Test Kits & Devices,1,Food,2,.40 - .75,2,.40 - .75,6246.75,7768,0.00041060,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,7,Foil/Plastic Wrap & Bags/Plastic Containers,1,Food,2,.40 - .75,2,.40 - .75,1508.25,1935,0.00010228,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,11,Sour Cream & Whipped Cream - Canned,1,Food,2,.40 - .75,2,.40 - .75,7444.15,9567,0.00050570,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,2,Cheese,1,Food,3,.76 - 1.00,1,<.40,381.00,218,0.00001152,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,7,Ice Cream & Frozen Yogurt,1,Food,4,1.00 +,4,1.00 +,514.62,68,0.00000359,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,8,Condiments/Dips/Gravies/Sauces,1,Food,4,1.00 +,4,1.00 +,41.51,4,0.00000021,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,10,Household Maintenance Products,1,Food,1,<.40,1,<.40,0.30,1,0.00000005,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,11,Kitchen Items & Appliances,1,Food,4,1.00 +,2,.40 - .75,82.50,29,0.00000153,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1360,Print At Home,7,Chips/Pretzels/Popcorn,1,Food,2,.40 - .75,1,<.40,759.90,1160,0.00006132,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,98,Cross-Category,1,Food,2,.40 - .75,1,<.40,22206.75,11279,0.00059619,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1360,Print At Home,7,Chips/Pretzels/Popcorn,1,Food,3,.76 - 1.00,3,.76 - 1.00,27.00,27,0.00000143,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,1360,Print At Home,3,Bread & Baked Goods - Shelf Stable,1,Food,2,.40 - .75,2,.40 - .75,24.75,33,0.00000174,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,1360,Print At Home,98,Cross-Category,1,Food,3,.76 - 1.00,1,<.40,73.00,72,0.00000381,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,10,Fruit - Dried & Canned,1,Food,2,.40 - .75,2,.40 - .75,3.25,4,0.00000021,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,7,Chips/Pretzels/Popcorn,1,Food,3,.76 - 1.00,3,.76 - 1.00,48.00,48,0.00000254,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,510,Handout Electronic Checkout,4,Breakfast Foods - Shelf Stable,1,Food,4,1.00 +,2,.40 - .75,8628.00,5376,0.00028417,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,10,Fruit - Dried & Canned,1,Food,3,.76 - 1.00,3,.76 - 1.00,9.00,6,0.00000032,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,202,FSI,1,Baby Food,1,Food,4,1.00 +,4,1.00 +,2.00,1,0.00000005,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,1,Baby Food,1,Food,4,1.00 +,4,1.00 +,104.00,17,0.00000090,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,2,Cosmetics,1,Food,2,.40 - .75,1,<.40,0.75,1,0.00000005,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,9,Sanitary Protection & Feminine Hygiene,1,Food,3,.76 - 1.00,3,.76 - 1.00,50.00,23,0.00000122,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,13,Meal & Side Dish Mixes & Kits,1,Food,2,.40 - .75,1,<.40,946.25,1432,0.00007569,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,510,Handout Electronic Checkout,4,Prescription Medications & Devices,1,Food,3,.76 - 1.00,2,.40 - .75,41.00,41,0.00000217,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1299,Military,9,Sanitary Protection & Feminine Hygiene,1,Food,2,.40 - .75,1,<.40,1.00,1,0.00000005,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1299,Military,11,Sour Cream & Whipped Cream - Canned,1,Food,3,.76 - 1.00,1,<.40,5.00,5,0.00000026,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1360,Print At Home,2,First Aid,1,Food,2,.40 - .75,1,<.40,27.00,33,0.00000174,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1360,Print At Home,7,Yogurt - Shakes & Drinks,1,Food,2,.40 - .75,1,<.40,759.90,1160,0.00006132,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1360,Print At Home,10,Fruit - Dried & Canned,1,Food,2,.40 - .75,2,.40 - .75,13.20,26,0.00000137,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1360,Print At Home,13,Light Bulbs & Batteries,1,Food,3,.76 - 1.00,1,<.40,72.00,82,0.00000433,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,4,"Charcoal, Logs & Accessories",1,Food,3,.76 - 1.00,1,<.40,403.00,286,0.00001512,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,7,"Hand Cleanser, Bath Soap & Body Wash",1,Food,3,.76 - 1.00,3,.76 - 1.00,5.99,4,0.00000021,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,9,Sanitary Protection & Feminine Hygiene,1,Food,4,1.00 +,4,1.00 +,277.38,57,0.00000301,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,202,FSI,4,Fragrances & Gift Sets,1,Food,4,1.00 +,4,1.00 +,398.00,98,0.00000518,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,510,Handout Electronic Checkout,4,Breakfast Foods - Shelf Stable,1,Food,3,.76 - 1.00,2,.40 - .75,2.00,2,0.00000011,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1299,Military,2,Cheese,1,Food,3,.76 - 1.00,2,.40 - .75,37.00,21,0.00000111,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1299,Military,4,Breakfast Foods - Shelf Stable,1,Food,4,1.00 +,3,.76 - 1.00,7.97,2,0.00000011,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1360,Print At Home,5,Grooming Accessories & Cosmetic Applicators,1,Food,2,.40 - .75,1,<.40,3.00,4,0.00000021,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,2,Baking Mixes/Ingredients/Supplies,1,Food,2,.40 - .75,1,<.40,4.00,5,0.00000026,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,2,Cosmetics,1,Food,1,<.40,1,<.40,1484.50,1320,0.00006977,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,3,Bread & Baked Goods - Shelf Stable,1,Food,2,.40 - .75,2,.40 - .75,71.00,71,0.00000375,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,98,UNKNOWN,1,Food,3,.76 - 1.00,2,.40 - .75,182.00,75,0.00000396,201601
705,GENERAL MILLS INC.,4,CONVENIENCE STORE,2,Dry Grocery,510,Handout Electronic Checkout,13,Light Bulbs & Batteries,1,Food,3,.76 - 1.00,1,<.40,2.00,2,0.00000011,201601
705,GENERAL MILLS INC.,4,CONVENIENCE STORE,2,Dry Grocery,9999,Unknown,4,Juice,1,Food,3,.76 - 1.00,3,.76 - 1.00,38.00,3,0.00000016,201601
705,GENERAL MILLS INC.,5,MISCELLANEOUS CLASS,2,Dry Grocery,202,FSI,4,Dough Products,1,Food,3,.76 - 1.00,2,.40 - .75,504.00,99,0.00000523,201601
705,GENERAL MILLS INC.,5,MISCELLANEOUS CLASS,2,Dry Grocery,1360,Print At Home,4,Fruit,1,Food,3,.76 - 1.00,2,.40 - .75,1.00,1,0.00000005,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,202,FSI,7,Foil/Plastic Wrap & Bags/Plastic Containers,1,Food,3,.76 - 1.00,2,.40 - .75,1266.00,518,0.00002738,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,202,FSI,9,Sanitary Protection & Feminine Hygiene,1,Food,2,.40 - .75,2,.40 - .75,30.50,28,0.00000148,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,9999,Unknown,7,"Hand Cleanser, Bath Soap & Body Wash",1,Food,2,.40 - .75,2,.40 - .75,23.50,15,0.00000079,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,9999,Unknown,98,UNKNOWN,1,Food,1,<.40,1,<.40,1.05,2,0.00000011,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,510,Handout Electronic Checkout,9,Household Cleaners & Supplies,1,Food,4,1.00 +,2,.40 - .75,14.00,7,0.00000037,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,3,Deodorant,1,Food,3,.76 - 1.00,3,.76 - 1.00,1.00,1,0.00000005,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,11,Skin Creams & Lotions/Facial Cleansers,1,Food,1,<.40,1,<.40,5748.60,18867,0.00099728,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,13,Light Bulbs & Batteries,1,Food,2,.40 - .75,2,.40 - .75,1136.50,2173,0.00011486,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,16,Pasta,1,Food,2,.40 - .75,1,<.40,0.50,1,0.00000005,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,98,Cross-Category,1,Food,1,<.40,1,<.40,45.00,150,0.00000793,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,4,"Charcoal, Logs & Accessories",1,Food,2,.40 - .75,2,.40 - .75,27095.94,8532,0.00045099,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,4,Fruit,1,Food,4,1.00 +,2,.40 - .75,1052.07,406,0.00002146,201601
705,GENERAL MILLS INC.,9,DEPARTMENT STORE,2,Dry Grocery,202,FSI,11,Kitchen Items & Appliances,1,Food,4,1.00 +,4,1.00 +,2.00,1,0.00000005,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,202,FSI,3,Books & Magazines,1,Food,2,.40 - .75,2,.40 - .75,56.25,45,0.00000238,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,202,FSI,4,Dough Products,1,Food,4,1.00 +,4,1.00 +,1398.00,192,0.00001015,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,510,Handout Electronic Checkout,13,Yogurt,1,Food,3,.76 - 1.00,1,<.40,432.00,432,0.00002283,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,3,Bread & Baked Goods - Shelf Stable,1,Food,4,1.00 +,4,1.00 +,28.02,6,0.00000032,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,9,Sanitary Protection & Feminine Hygiene,1,Food,3,.76 - 1.00,3,.76 - 1.00,75.00,54,0.00000285,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,4,Breakfast Foods - Shelf Stable,1,Food,4,1.00 +,4,1.00 +,9594.00,1949,0.00010302,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,10,Ready to Eat Fruits & Salads,1,Food,3,.76 - 1.00,1,<.40,1190.00,613,0.00003240,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,13,Light Bulbs & Batteries,1,Food,2,.40 - .75,1,<.40,41778.00,20509,0.00108407,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,23,Vegetables - Canned & Dried,1,Food,2,.40 - .75,1,<.40,1.40,3,0.00000016,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,510,Handout Electronic Checkout,4,Fragrances & Gift Sets,1,Food,4,1.00 +,2,.40 - .75,25699.50,14814,0.00078304,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,510,Handout Electronic Checkout,4,Prescription Medications & Devices,1,Food,3,.76 - 1.00,3,.76 - 1.00,6510.00,5684,0.00030045,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1299,Military,10,Fruit - Dried & Canned,1,Food,3,.76 - 1.00,2,.40 - .75,10.00,5,0.00000026,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,3,Coffee Creamers & Hot Chocolate Mix,1,Food,2,.40 - .75,1,<.40,0.40,1,0.00000005,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,11,Kitchen Items & Appliances,1,Food,3,.76 - 1.00,3,.76 - 1.00,400.00,245,0.00001295,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,11,Sour Cream & Whipped Cream - Canned,1,Food,1,<.40,1,<.40,2712.60,8560,0.00045247,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,8,Condiments/Dips/Gravies/Sauces,1,Food,4,1.00 +,2,.40 - .75,38.40,32,0.00000169,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,9,Meat/Poultry/Seafood,1,Food,3,.76 - 1.00,1,<.40,9.00,4,0.00000021,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,9,Vegetables,1,Food,3,.76 - 1.00,1,<.40,9.00,4,0.00000021,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,2,Baking Mixes/Ingredients/Supplies,1,Food,3,.76 - 1.00,3,.76 - 1.00,2.00,1,0.00000005,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,10,Shaving Supplies,1,Food,2,.40 - .75,2,.40 - .75,0.75,1,0.00000005,201601
